Timestamp,Modo,Acao,Detalhes
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(21,33)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,32)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(17,32)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(15,30)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(13,30)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(12,29)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(11,29)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(10,28)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(9,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(9,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(8,26)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(7,26)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(7,24)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(6,23)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(6,23)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,22)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,20)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,20)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,19)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,19)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,19)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,18)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,18)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,18)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,18)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,17)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,17)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,16)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,16)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(5,15)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(6,15)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(7,14)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(7,14)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(8,13)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(8,13)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(9,13)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(10,14)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(11,14)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(11,15)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(13,16)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(14,18)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(16,19)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(16,20)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(18,21)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(18,22)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,23)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,24)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,24)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,25)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,25)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,26)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,26)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,26)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,26)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(19,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(18,27)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(18,28)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(17,28)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(17,28)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(16,28)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(15,28)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(14,28)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(14,27)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(13,27)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(13,27)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(12,27)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(12,26)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(11,25)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(11,25)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(11,24)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(10,23)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(10,22)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(10,22)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(10,21)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(11,21)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(11,20)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(11,19)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(11,19)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(11,19)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(12,18)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(13,18)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(13,18)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(14,18)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(14,18)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(15,19)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(16,19)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(16,19)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(17,20)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(18,20)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(18,21)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(19,21)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(20,22)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(20,23)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(20,24)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(21,24)"
2025-11-11 11:16:53,1,CLIQUE_ESQUERDO,"Barreira @(21,25)"
