Evento,Detalhes,Tempo
Caminho do mouse,"(625, 386)",39.1321382522583
Caminho do mouse,"(626, 385)",39.136574029922485
Caminho do mouse,"(627, 383)",39.14592242240906
Caminho do mouse,"(628, 381)",39.150875091552734
Caminho do mouse,"(629, 380)",39.16244697570801
Caminho do mouse,"(629, 378)",39.16660523414612
Caminho do mouse,"(630, 376)",39.172982692718506
Caminho do mouse,"(630, 374)",39.18120741844177
Caminho do mouse,"(630, 373)",39.18750619888306
Caminho do mouse,"(630, 371)",39.1947238445282
Caminho do mouse,"(631, 369)",39.217599391937256
Caminho do mouse,"(631, 367)",39.2234148979187
Caminho do mouse,"(631, 365)",39.23203992843628
Caminho do mouse,"(631, 362)",39.238208293914795
Caminho do mouse,"(631, 360)",39.246434926986694
Caminho do mouse,"(631, 358)",39.250630617141724
Caminho do mouse,"(631, 356)",39.26107048988342
Caminho do mouse,"(631, 354)",39.265212297439575
Caminho do mouse,"(631, 352)",39.27522039413452
Caminho do mouse,"(631, 351)",39.28019881248474
Caminho do mouse,"(631, 349)",39.28975224494934
Caminho do mouse,"(631, 348)",39.29449796676636
Caminho do mouse,"(631, 347)",39.30373215675354
Caminho do mouse,"(631, 346)",39.30807185173035
Caminho do mouse,"(631, 345)",39.31799507141113
Caminho do mouse,"(630, 345)",39.34586834907532
Caminho do mouse,"(627, 345)",39.35199809074402
Caminho do mouse,"(623, 345)",39.35967397689819
Caminho do mouse,"(617, 346)",39.36638116836548
Caminho do mouse,"(609, 349)",39.373427391052246
Caminho do mouse,"(602, 352)",39.381685733795166
Caminho do mouse,"(595, 353)",39.388357639312744
Caminho do mouse,"(588, 356)",39.394580125808716
Caminho do mouse,"(582, 358)",39.402353286743164
Caminho do mouse,"(577, 359)",39.40890693664551
Caminho do mouse,"(572, 361)",39.416179895401
Caminho do mouse,"(567, 362)",39.42504596710205
Caminho do mouse,"(565, 363)",39.43053960800171
Caminho do mouse,"(562, 364)",39.43779277801514
Caminho do mouse,"(560, 365)",39.44653511047363
Caminho do mouse,"(559, 366)",39.450968503952026
Caminho do mouse,"(557, 367)",39.45785927772522
Caminho do mouse,"(555, 367)",39.46622395515442
Caminho do mouse,"(553, 368)",39.473124980926514
Caminho do mouse,"(552, 369)",39.48152828216553
Caminho do mouse,"(551, 370)",39.489158630371094
Caminho do mouse,"(549, 371)",39.49920988082886
Caminho do mouse,"(548, 372)",39.50131416320801
Caminho do mouse,"(546, 373)",39.50956058502197
Caminho do mouse,"(545, 374)",39.51652812957764
Caminho do mouse,"(544, 374)",39.52435636520386
Caminho do mouse,"(543, 375)",39.53105902671814
Caminho do mouse,"(541, 376)",39.54095959663391
Caminho do mouse,"(539, 377)",39.546727895736694
Caminho do mouse,"(537, 379)",39.5519905090332
Caminho do mouse,"(535, 382)",39.558573961257935
Caminho do mouse,"(532, 386)",39.56798529624939
Caminho do mouse,"(529, 390)",39.57402992248535
Caminho do mouse,"(526, 395)",39.58446216583252
Caminho do mouse,"(523, 398)",39.586703300476074
Caminho do mouse,"(521, 402)",39.597856521606445
Caminho do mouse,"(519, 404)",39.60196900367737
Caminho do mouse,"(517, 407)",39.61075568199158
Caminho do mouse,"(516, 409)",39.61565113067627
Caminho do mouse,"(515, 410)",39.62469744682312
Caminho do mouse,"(515, 411)",39.631383657455444
Caminho do mouse,"(514, 413)",39.64018797874451
Caminho do mouse,"(513, 414)",39.64445352554321
Caminho do mouse,"(512, 415)",39.65387535095215
Caminho do mouse,"(511, 416)",39.65995216369629
Caminho do mouse,"(510, 417)",39.6684832572937
Caminho do mouse,"(510, 418)",39.683257818222046
Caminho do mouse,"(509, 419)",39.68960380554199
Caminho do mouse,"(509, 420)",39.69703030586243
Caminho do mouse,"(508, 421)",39.701722621917725
Caminho do mouse,"(508, 422)",39.725159883499146
Caminho do mouse,"(508, 423)",39.83926773071289
Caminho do mouse,"(509, 423)",39.91978931427002
Caminho do mouse,"(510, 423)",39.924105405807495
Caminho do mouse,"(511, 423)",39.9541277885437
Caminho do mouse,"(512, 423)",39.96879553794861
Caminho do mouse,"(513, 423)",39.97742319107056
Caminho do mouse,"(514, 423)",39.99103403091431
Caminho do mouse,"(515, 423)",40.00586485862732
Caminho do mouse,"(516, 423)",40.021666288375854
Caminho do mouse,"(517, 423)",40.04017424583435
Caminho do mouse,"(518, 423)",40.05230951309204
Caminho do mouse,"(519, 423)",40.07457876205444
Caminho do mouse,"(520, 423)",40.089513063430786
Caminho do mouse,"(520, 422)",40.09688973426819
Caminho do mouse,"(521, 422)",40.110560178756714
Caminho do mouse,"(521, 421)",40.118119955062866
Caminho do mouse,"(522, 421)",40.132692098617554
Caminho do mouse,"(522, 420)",40.1400465965271
Caminho do mouse,"(522, 419)",40.16793751716614
Caminho do mouse,"(522, 418)",40.19625449180603
Caminho do mouse,"(523, 418)",40.21914267539978
Caminho do mouse,"(523, 417)",40.27452564239502
Caminho do mouse,"(523, 416)",40.314449071884155
Caminho do mouse,"(522, 416)",40.42821788787842
Caminho do mouse,"(521, 416)",40.50448679924011
Caminho do mouse,"(521, 417)",40.79897618293762
Caminho do mouse,"(521, 418)",40.81355571746826
Caminho do mouse,"(522, 419)",40.818466663360596
Caminho do mouse,"(524, 419)",40.828874826431274
Caminho do mouse,"(526, 421)",40.83479976654053
Caminho do mouse,"(531, 425)",40.84393501281738
Caminho do mouse,"(536, 429)",40.84942841529846
Caminho do mouse,"(543, 434)",40.85833549499512
Caminho do mouse,"(552, 442)",40.86237120628357
Caminho do mouse,"(564, 448)",40.8728129863739
Caminho do mouse,"(573, 455)",40.876991748809814
Caminho do mouse,"(585, 461)",40.88703966140747
Caminho do mouse,"(597, 465)",40.89027667045593
Caminho do mouse,"(606, 470)",40.90157222747803
Caminho do mouse,"(618, 474)",40.90706133842468
Caminho do mouse,"(627, 476)",40.91683554649353
Caminho do mouse,"(638, 478)",40.919413566589355
Caminho do mouse,"(646, 479)",40.92988204956055
Caminho do mouse,"(655, 479)",40.934062242507935
Caminho do mouse,"(663, 479)",40.94428277015686
Caminho do mouse,"(671, 478)",40.94848370552063
Caminho do mouse,"(680, 476)",40.95883369445801
Caminho do mouse,"(688, 474)",40.963066816329956
Caminho do mouse,"(697, 469)",40.97310781478882
Caminho do mouse,"(705, 465)",40.977224826812744
Caminho do mouse,"(713, 460)",40.987576723098755
Caminho do mouse,"(721, 453)",40.99030518531799
Caminho do mouse,"(730, 443)",41.00145888328552
Caminho do mouse,"(740, 430)",41.00624752044678
Caminho do mouse,"(750, 415)",41.01430821418762
Caminho do mouse,"(757, 402)",41.019694328308105
Caminho do mouse,"(763, 389)",41.02879071235657
Caminho do mouse,"(769, 376)",41.035120487213135
Caminho do mouse,"(773, 363)",41.04468774795532
Caminho do mouse,"(776, 354)",41.050002098083496
Caminho do mouse,"(779, 343)",41.056605100631714
Caminho do mouse,"(781, 335)",41.06454658508301
Caminho do mouse,"(782, 328)",41.0720317363739
Caminho do mouse,"(785, 320)",41.07829451560974
Caminho do mouse,"(787, 312)",41.086753129959106
Caminho do mouse,"(788, 305)",41.0912766456604
Caminho do mouse,"(789, 298)",41.10071849822998
Caminho do mouse,"(791, 290)",41.106308698654175
Caminho do mouse,"(792, 283)",41.11521363258362
Caminho do mouse,"(794, 276)",41.11960411071777
Caminho do mouse,"(795, 269)",41.13051104545593
Caminho do mouse,"(795, 262)",41.13470458984375
Caminho do mouse,"(796, 255)",41.145161390304565
Caminho do mouse,"(797, 249)",41.147555351257324
Caminho do mouse,"(798, 244)",41.160627603530884
Caminho do mouse,"(798, 238)",41.16313576698303
Caminho do mouse,"(798, 233)",41.1702356338501
Caminho do mouse,"(798, 226)",41.17703604698181
Caminho do mouse,"(797, 221)",41.18380331993103
Caminho do mouse,"(795, 215)",41.19188618659973
Caminho do mouse,"(794, 210)",41.19871807098389
Caminho do mouse,"(791, 204)",41.20591998100281
Caminho do mouse,"(789, 198)",41.212605476379395
Caminho do mouse,"(786, 192)",41.222545862197876
Caminho do mouse,"(782, 187)",41.226874589920044
Caminho do mouse,"(777, 182)",41.23715257644653
Caminho do mouse,"(769, 175)",41.24169087409973
Caminho do mouse,"(760, 169)",41.25166177749634
Caminho do mouse,"(748, 164)",41.25593709945679
Caminho do mouse,"(737, 160)",41.26693558692932
Caminho do mouse,"(724, 156)",41.2710907459259
Caminho do mouse,"(711, 154)",41.28119683265686
Caminho do mouse,"(699, 154)",41.28527069091797
Caminho do mouse,"(687, 154)",41.296366453170776
Caminho do mouse,"(677, 156)",41.29843091964722
Caminho do mouse,"(665, 159)",41.306745529174805
Caminho do mouse,"(655, 162)",41.31315565109253
Caminho do mouse,"(645, 166)",41.31971073150635
Caminho do mouse,"(635, 170)",41.326624631881714
Caminho do mouse,"(625, 176)",41.3352472782135
Caminho do mouse,"(615, 182)",41.34359693527222
Caminho do mouse,"(604, 191)",41.35260820388794
Caminho do mouse,"(593, 200)",41.35721254348755
Caminho do mouse,"(582, 211)",41.36393165588379
Caminho do mouse,"(569, 226)",41.37217974662781
Caminho do mouse,"(556, 242)",41.37879800796509
Caminho do mouse,"(544, 259)",41.38539004325867
Caminho do mouse,"(532, 278)",41.393678188323975
Caminho do mouse,"(521, 297)",41.39830446243286
Caminho do mouse,"(512, 314)",41.40646433830261
Caminho do mouse,"(502, 333)",41.413856506347656
Caminho do mouse,"(496, 349)",41.42022228240967
Caminho do mouse,"(489, 364)",41.428449392318726
Caminho do mouse,"(483, 378)",41.434839487075806
Caminho do mouse,"(479, 391)",41.44126892089844
Caminho do mouse,"(475, 402)",41.449607610702515
Caminho do mouse,"(473, 411)",41.45556092262268
Caminho do mouse,"(470, 420)",41.46407961845398
Caminho do mouse,"(468, 429)",41.47035312652588
Caminho do mouse,"(466, 437)",41.47674107551575
Caminho do mouse,"(464, 447)",41.48557949066162
Caminho do mouse,"(463, 455)",41.49237060546875
Caminho do mouse,"(463, 464)",41.50108456611633
Caminho do mouse,"(463, 473)",41.50794863700867
Caminho do mouse,"(463, 483)",41.51286339759827
Caminho do mouse,"(464, 491)",41.521831035614014
Caminho do mouse,"(466, 500)",41.529135942459106
Caminho do mouse,"(468, 508)",41.536712408065796
Caminho do mouse,"(470, 516)",41.542911767959595
Caminho do mouse,"(473, 524)",41.54928421974182
Caminho do mouse,"(475, 529)",41.55757212638855
Caminho do mouse,"(478, 534)",41.56378984451294
Caminho do mouse,"(480, 540)",41.57206082344055
Caminho do mouse,"(482, 544)",41.578171730041504
Caminho do mouse,"(486, 548)",41.585960149765015
Caminho do mouse,"(491, 552)",41.592140197753906
Caminho do mouse,"(498, 557)",41.60055327415466
Caminho do mouse,"(506, 562)",41.60704326629639
Caminho do mouse,"(517, 564)",41.61479616165161
Caminho do mouse,"(526, 567)",41.62156391143799
Caminho do mouse,"(540, 567)",41.630452394485474
Caminho do mouse,"(549, 567)",41.63584351539612
Caminho do mouse,"(561, 565)",41.64295697212219
Caminho do mouse,"(572, 563)",41.649417877197266
Caminho do mouse,"(581, 560)",41.65842819213867
Caminho do mouse,"(590, 556)",41.664586782455444
Caminho do mouse,"(598, 551)",41.672181606292725
Caminho do mouse,"(606, 547)",41.67830014228821
Caminho do mouse,"(614, 541)",41.68665075302124
Caminho do mouse,"(621, 536)",41.69297456741333
Caminho do mouse,"(628, 531)",41.70126962661743
Caminho do mouse,"(633, 525)",41.705965757369995
Caminho do mouse,"(638, 520)",41.715516567230225
Caminho do mouse,"(642, 515)",41.721238136291504
Caminho do mouse,"(647, 510)",41.73172044754028
Caminho do mouse,"(650, 506)",41.73523163795471
Caminho do mouse,"(653, 503)",41.74512076377869
Caminho do mouse,"(656, 500)",41.74955773353577
Caminho do mouse,"(657, 497)",41.76023745536804
Caminho do mouse,"(659, 496)",41.76507830619812
Caminho do mouse,"(661, 494)",41.77411198616028
Caminho do mouse,"(662, 492)",41.77811145782471
Caminho do mouse,"(663, 490)",41.78829574584961
Caminho do mouse,"(664, 489)",41.79245591163635
Caminho do mouse,"(664, 488)",41.80309510231018
Caminho do mouse,"(665, 487)",41.807286977767944
Caminho do mouse,"(666, 485)",41.81657576560974
Caminho do mouse,"(667, 483)",41.82276225090027
Caminho do mouse,"(668, 481)",41.83097720146179
Caminho do mouse,"(670, 478)",41.836955547332764
Caminho do mouse,"(671, 474)",41.84443497657776
Caminho do mouse,"(672, 468)",41.85076951980591
Caminho do mouse,"(673, 463)",41.859065771102905
Caminho do mouse,"(674, 458)",41.86653709411621
Caminho do mouse,"(675, 452)",41.87316870689392
Caminho do mouse,"(676, 447)",41.8800904750824
Caminho do mouse,"(677, 442)",41.88895344734192
Caminho do mouse,"(677, 438)",41.89418387413025
Caminho do mouse,"(677, 433)",41.90349817276001
Caminho do mouse,"(677, 430)",41.90758562088013
Caminho do mouse,"(677, 425)",41.91787362098694
Caminho do mouse,"(677, 422)",41.921953201293945
Caminho do mouse,"(677, 417)",41.93150496482849
Caminho do mouse,"(677, 414)",41.93568253517151
Caminho do mouse,"(677, 410)",41.946040868759155
Caminho do mouse,"(677, 407)",41.950175523757935
Caminho do mouse,"(677, 404)",41.961262226104736
Caminho do mouse,"(677, 402)",41.96648597717285
Caminho do mouse,"(677, 401)",41.97269916534424
Caminho do mouse,"(677, 399)",41.980000495910645
Caminho do mouse,"(677, 397)",41.98822617530823
Caminho do mouse,"(677, 396)",41.99263548851013
Caminho do mouse,"(677, 395)",42.00420069694519
Caminho do mouse,"(677, 394)",42.007201194763184
Caminho do mouse,"(677, 393)",42.01724123954773
Caminho do mouse,"(677, 392)",42.022337436676025
Caminho do mouse,"(677, 391)",42.031846046447754
Caminho do mouse,"(677, 390)",42.03614020347595
Caminho do mouse,"(677, 389)",42.04612970352173
Caminho do mouse,"(677, 388)",42.05013680458069
Caminho do mouse,"(677, 387)",42.0596399307251
Caminho do mouse,"(677, 386)",42.07810187339783
Caminho do mouse,"(677, 385)",42.101449728012085
Caminho do mouse,"(677, 384)",42.11594367027283
Caminho do mouse,"(668, 384)",42.43183374404907
Caminho do mouse,"(655, 386)",42.4363751411438
Caminho do mouse,"(642, 387)",42.44430351257324
Caminho do mouse,"(624, 388)",42.45060896873474
Caminho do mouse,"(606, 389)",42.45964860916138
Caminho do mouse,"(587, 389)",42.46634364128113
Caminho do mouse,"(570, 389)",42.47268795967102
Caminho do mouse,"(552, 389)",42.479366302490234
Caminho do mouse,"(539, 389)",42.48717641830444
Caminho do mouse,"(523, 389)",42.49512720108032
Caminho do mouse,"(512, 387)",42.50176191329956
Caminho do mouse,"(499, 385)",42.50787568092346
Caminho do mouse,"(489, 383)",42.516469955444336
Caminho do mouse,"(480, 381)",42.523173093795776
Caminho do mouse,"(470, 377)",42.530686378479004
Caminho do mouse,"(462, 375)",42.536945104599
Caminho do mouse,"(454, 371)",42.545153856277466
Caminho do mouse,"(447, 368)",42.549970865249634
Caminho do mouse,"(442, 365)",42.5597608089447
Caminho do mouse,"(436, 361)",42.56692099571228
Caminho do mouse,"(431, 359)",42.572937965393066
Caminho do mouse,"(426, 356)",42.57954239845276
Caminho do mouse,"(421, 354)",42.58793878555298
Caminho do mouse,"(418, 353)",42.59465670585632
Caminho do mouse,"(414, 351)",42.60326910018921
Caminho do mouse,"(412, 349)",42.60743975639343
Caminho do mouse,"(409, 347)",42.61717987060547
Caminho do mouse,"(406, 346)",42.623690605163574
Caminho do mouse,"(404, 344)",42.63001370429993
Caminho do mouse,"(400, 343)",42.63864064216614
Caminho do mouse,"(397, 341)",42.64589190483093
Caminho do mouse,"(393, 340)",42.65097665786743
Caminho do mouse,"(389, 339)",42.65893363952637
Caminho do mouse,"(385, 337)",42.66594195365906
Caminho do mouse,"(380, 336)",42.672592878341675
Caminho do mouse,"(377, 335)",42.679439544677734
Caminho do mouse,"(373, 334)",42.688573360443115
Caminho do mouse,"(370, 333)",42.695186376571655
Caminho do mouse,"(367, 332)",42.70364499092102
Caminho do mouse,"(364, 332)",42.707807302474976
Caminho do mouse,"(362, 331)",42.716801404953
Caminho do mouse,"(359, 330)",42.723071575164795
Caminho do mouse,"(357, 328)",42.731345653533936
Caminho do mouse,"(355, 325)",42.737557888031006
Caminho do mouse,"(350, 320)",42.74514818191528
Caminho do mouse,"(346, 314)",42.75137758255005
Caminho do mouse,"(341, 307)",42.7598443031311
Caminho do mouse,"(338, 301)",42.76608896255493
Caminho do mouse,"(335, 296)",42.77462649345398
Caminho do mouse,"(333, 290)",42.779624700546265
Caminho do mouse,"(331, 287)",42.78787851333618
Caminho do mouse,"(329, 283)",42.79445481300354
Caminho do mouse,"(327, 281)",42.803648710250854
Caminho do mouse,"(326, 278)",42.810086250305176
Caminho do mouse,"(324, 275)",42.81678318977356
Caminho do mouse,"(322, 273)",42.82308053970337
Caminho do mouse,"(321, 271)",42.8310329914093
Caminho do mouse,"(320, 269)",42.837974309921265
Caminho do mouse,"(320, 267)",42.84477710723877
Caminho do mouse,"(319, 266)",42.851505279541016
Caminho do mouse,"(318, 264)",42.861083984375
Caminho do mouse,"(317, 263)",42.866559982299805
Caminho do mouse,"(317, 262)",42.873619079589844
Caminho do mouse,"(316, 261)",42.879496812820435
Caminho do mouse,"(316, 260)",42.89022946357727
Caminho do mouse,"(316, 259)",42.894896030426025
Caminho do mouse,"(315, 258)",42.90409874916077
Caminho do mouse,"(315, 257)",42.908782720565796
Caminho do mouse,"(315, 256)",42.91722106933594
Caminho do mouse,"(315, 255)",42.924566984176636
Caminho do mouse,"(315, 254)",42.93169069290161
Caminho do mouse,"(315, 253)",42.93886661529541
Caminho do mouse,"(314, 253)",43.125004291534424
Caminho do mouse,"(314, 252)",43.13214087486267
Caminho do mouse,"(313, 252)",43.146992444992065
Caminho do mouse,"(313, 253)",43.25984025001526
Caminho do mouse,"(313, 254)",43.27511525154114
Caminho do mouse,"(313, 255)",43.28909993171692
Caminho do mouse,"(313, 256)",43.323974609375
Caminho do mouse,"(313, 257)",43.38831281661987
Caminho do mouse,"(313, 258)",43.4852511882782
Caminho do mouse,"(312, 257)",44.02973413467407
Caminho do mouse,"(311, 255)",44.03282976150513
Caminho do mouse,"(309, 250)",44.03994011878967
Caminho do mouse,"(307, 244)",44.046730518341064
Caminho do mouse,"(305, 238)",44.05532145500183
Caminho do mouse,"(302, 232)",44.062742710113525
Caminho do mouse,"(300, 225)",44.06855058670044
Caminho do mouse,"(297, 219)",44.07658052444458
Caminho do mouse,"(295, 213)",44.083155393600464
Caminho do mouse,"(293, 206)",44.09175252914429
Caminho do mouse,"(291, 198)",44.09822201728821
Caminho do mouse,"(288, 190)",44.10684323310852
Caminho do mouse,"(286, 181)",44.111233711242676
Caminho do mouse,"(284, 170)",44.12247157096863
Caminho do mouse,"(282, 162)",44.12723636627197
Caminho do mouse,"(281, 153)",44.13629865646362
Caminho do mouse,"(280, 142)",44.14112043380737
Caminho do mouse,"(279, 135)",44.15064311027527
Caminho do mouse,"(278, 126)",44.15562081336975
Caminho do mouse,"(278, 118)",44.16406989097595
Caminho do mouse,"(278, 110)",44.168182373046875
Caminho do mouse,"(277, 101)",44.17866611480713
Caminho do mouse,"(277, 92)",44.18309450149536
Caminho do mouse,"(277, 84)",44.19359278678894
Caminho do mouse,"(276, 75)",44.19774508476257
Caminho do mouse,"(276, 68)",44.20704960823059
Caminho do mouse,"(276, 61)",44.21175217628479
Caminho do mouse,"(276, 54)",44.22084975242615
Caminho do mouse,"(276, 48)",44.22716212272644
Caminho do mouse,"(276, 41)",44.236546754837036
Caminho do mouse,"(276, 35)",44.24257969856262
Caminho do mouse,"(276, 29)",44.251723527908325
Caminho do mouse,"(277, 23)",44.25412464141846
Caminho do mouse,"(277, 17)",44.26462459564209
Caminho do mouse,"(277, 13)",44.270185708999634
Caminho do mouse,"(277, 9)",44.280131816864014
Caminho do mouse,"(277, 6)",44.28419542312622
Caminho do mouse,"(277, 4)",44.29308462142944
Caminho do mouse,"(278, 2)",44.29844927787781
Caminho do mouse,"(278, 1)",44.30764412879944
Caminho do mouse,"(278, 0)",44.31204009056091
Caminho do mouse,"(278, -1)",44.32383060455322
Caminho do mouse,"(278, -2)",44.326210498809814
Caminho do mouse,"(278, -3)",44.33283710479736
Caminho do mouse,"(278, -4)",44.33982014656067
Caminho do mouse,"(278, -5)",44.351648807525635
Caminho do mouse,"(278, -6)",44.36262392997742
Caminho do mouse,"(277, -5)",44.39017295837402
Caminho do mouse,"(276, -4)",44.39974522590637
Caminho do mouse,"(273, 0)",44.40691351890564
Caminho do mouse,"(268, 8)",44.41417717933655
Caminho do mouse,"(263, 15)",44.42089509963989
Caminho do mouse,"(256, 24)",44.4266083240509
Caminho do mouse,"(251, 31)",44.432984352111816
Caminho do mouse,"(245, 39)",44.44343042373657
Caminho do mouse,"(238, 47)",44.44932317733765
Caminho do mouse,"(229, 56)",44.458261489868164
Caminho do mouse,"(219, 64)",44.46241211891174
Caminho do mouse,"(208, 74)",44.47282958030701
Caminho do mouse,"(194, 85)",44.47761058807373
Caminho do mouse,"(184, 93)",44.48814296722412
Caminho do mouse,"(174, 102)",44.49274444580078
Caminho do mouse,"(163, 110)",44.497602462768555
Caminho do mouse,"(152, 118)",44.506346702575684
Caminho do mouse,"(142, 125)",44.51474738121033
Caminho do mouse,"(132, 131)",44.51967477798462
Caminho do mouse,"(123, 137)",44.530080795288086
Caminho do mouse,"(115, 142)",44.53508806228638
Caminho do mouse,"(107, 147)",44.542633295059204
Caminho do mouse,"(100, 150)",44.54879283905029
Caminho do mouse,"(95, 153)",44.555073261260986
Caminho do mouse,"(90, 155)",44.562734603881836
Caminho do mouse,"(85, 157)",44.56917405128479
Caminho do mouse,"(81, 159)",44.577420473098755
Caminho do mouse,"(78, 160)",44.58384609222412
Caminho do mouse,"(76, 161)",44.592020750045776
Caminho do mouse,"(74, 162)",44.600271701812744
Caminho do mouse,"(72, 162)",44.606391191482544
Caminho do mouse,"(70, 162)",44.61632943153381
Caminho do mouse,"(69, 162)",44.62172722816467
Caminho do mouse,"(67, 162)",44.628148794174194
Caminho do mouse,"(66, 162)",44.63465452194214
Caminho do mouse,"(64, 162)",44.643086194992065
Caminho do mouse,"(63, 162)",44.648491621017456
Caminho do mouse,"(62, 161)",44.66193509101868
Caminho do mouse,"(60, 159)",44.670132875442505
Caminho do mouse,"(59, 155)",44.67640948295593
Caminho do mouse,"(58, 150)",44.68488645553589
Caminho do mouse,"(57, 146)",44.69150471687317
Caminho do mouse,"(56, 142)",44.698070764541626
Caminho do mouse,"(56, 139)",44.70490860939026
Caminho do mouse,"(56, 137)",44.71224021911621
Caminho do mouse,"(56, 135)",44.72038149833679
Caminho do mouse,"(56, 133)",44.72879099845886
Caminho do mouse,"(56, 132)",44.73570775985718
Caminho do mouse,"(56, 131)",44.74281311035156
Caminho do mouse,"(56, 129)",44.74999475479126
Caminho do mouse,"(56, 128)",44.75696539878845
Caminho do mouse,"(56, 127)",44.763872146606445
Caminho do mouse,"(56, 126)",44.770275354385376
Caminho do mouse,"(57, 126)",44.778427839279175
Caminho do mouse,"(57, 125)",44.78411936759949
Caminho do mouse,"(58, 124)",44.79207634925842
Caminho do mouse,"(58, 123)",44.799646615982056
Caminho do mouse,"(58, 122)",44.8089234828949
Caminho do mouse,"(58, 121)",44.81387758255005
Caminho do mouse,"(59, 121)",44.82373237609863
Caminho do mouse,"(59, 120)",44.8289361000061
Caminho do mouse,"(60, 119)",44.84365439414978
Caminho do mouse,"(61, 119)",44.871718406677246
Caminho do mouse,"(61, 118)",44.90946006774902
Caminho do mouse,"(62, 118)",44.98615050315857
Caminho do mouse,"(63, 118)",45.10726761817932
Caminho do mouse,"(64, 118)",45.11474585533142
Caminho do mouse,"(66, 117)",45.123126745224
Caminho do mouse,"(71, 116)",45.12808704376221
Caminho do mouse,"(82, 116)",45.134653091430664
Caminho do mouse,"(96, 116)",45.14358949661255
Caminho do mouse,"(120, 116)",45.15270924568176
Caminho do mouse,"(158, 118)",45.15786695480347
Caminho do mouse,"(203, 119)",45.16275405883789
Caminho do mouse,"(253, 119)",45.170374155044556
Caminho do mouse,"(310, 117)",45.18087363243103
Caminho do mouse,"(373, 117)",45.18520259857178
Caminho do mouse,"(425, 115)",45.19176983833313
Caminho do mouse,"(471, 115)",45.199578285217285
Caminho do mouse,"(502, 115)",45.20899796485901
Caminho do mouse,"(524, 115)",45.21332621574402
Caminho do mouse,"(541, 115)",45.223607301712036
Caminho do mouse,"(554, 115)",45.22781944274902
Caminho do mouse,"(565, 114)",45.23617482185364
Caminho do mouse,"(574, 113)",45.24242353439331
Caminho do mouse,"(582, 112)",45.24895739555359
Caminho do mouse,"(589, 111)",45.256311893463135
Caminho do mouse,"(596, 110)",45.26630163192749
Caminho do mouse,"(603, 108)",45.27113962173462
Caminho do mouse,"(610, 106)",45.27798247337341
Caminho do mouse,"(614, 106)",45.28545069694519
Caminho do mouse,"(618, 105)",45.29222512245178
Caminho do mouse,"(620, 104)",45.30045533180237
Caminho do mouse,"(627, 98)",45.52944040298462
Caminho do mouse,"(636, 90)",45.537484884262085
Caminho do mouse,"(648, 81)",45.54161357879639
Caminho do mouse,"(657, 72)",45.54954981803894
Caminho do mouse,"(669, 62)",45.55839538574219
Caminho do mouse,"(678, 54)",45.566813468933105
Caminho do mouse,"(687, 45)",45.57175850868225
Caminho do mouse,"(694, 38)",45.580411195755005
Caminho do mouse,"(701, 31)",45.58525466918945
Caminho do mouse,"(706, 27)",45.592021465301514
Caminho do mouse,"(710, 22)",45.5999231338501
Caminho do mouse,"(713, 20)",45.607988357543945
Caminho do mouse,"(715, 18)",45.61435270309448
Caminho do mouse,"(716, 16)",45.620763540267944
Caminho do mouse,"(718, 14)",45.63017249107361
Caminho do mouse,"(720, 13)",45.63570952415466
Caminho do mouse,"(721, 12)",45.643240213394165
Caminho do mouse,"(722, 11)",45.65094566345215
Caminho do mouse,"(723, 10)",45.65923237800598
Caminho do mouse,"(723, 9)",45.66444730758667
Caminho do mouse,"(724, 8)",45.67169952392578
Caminho do mouse,"(725, 7)",45.67786693572998
Caminho do mouse,"(726, 7)",45.685760736465454
Caminho do mouse,"(727, 6)",45.696244955062866
Caminho do mouse,"(728, 5)",45.70023512840271
Caminho do mouse,"(728, 4)",45.70811152458191
Caminho do mouse,"(729, 3)",45.715996742248535
Caminho do mouse,"(730, 3)",45.722373723983765
Caminho do mouse,"(730, 2)",45.73190665245056
Caminho do mouse,"(730, 1)",45.74465346336365
Caminho do mouse,"(730, 0)",45.7508487701416
Caminho do mouse,"(731, 0)",45.75999402999878
Caminho do mouse,"(732, 0)",45.773070096969604
Click,"(378, 301), Objeto: Ponto 1",2.0643563270568848
Click,"(534, 414), Objeto: Ponto 0",4.059427738189697
Click,"(518, 413), Objeto: Pentágono",6.587615966796875
Click,"(519, 417), Objeto: Pentágono",8.060409784317017
Click,"(310, 296), Objeto: Quadrado",9.477380990982056
Click,"(411, 239), Objeto: Quadrado",10.358454942703247
Click,"(578, 220), Objeto: Quadrado",11.223365783691406
Click,"(649, 240), Objeto: Quadrado",11.88329267501831
Click,"(741, 317), Objeto: Ponto 0",13.00771689414978
Click,"(476, 302), Objeto: Pentágono",16.610871076583862
Click,"(353, 368), Objeto: Pentágono",17.479304313659668
Click,"(148, 408), Objeto: Ponto 3",21.140892028808594
Click,"(502, 261), Objeto: Triângulo",23.631174564361572
Click,"(575, 269), Objeto: Triângulo",24.61095380783081
Click,"(566, 293), Objeto: Triângulo",25.59781265258789
Click,"(499, 288), Objeto: Triângulo",26.174034357070923
Click,"(555, 158), Objeto: Quadrado",27.408204555511475
Click,"(578, 105), Objeto: Quadrado",28.10500192642212
Click,"(649, 140), Objeto: Triângulo",28.96951675415039
Click,"(683, 152), Objeto: Pentágono",29.630239009857178
Click,"(520, 410), Objeto: Triângulo",31.485661268234253
